ID,Username,Password,FirstName,LastName,PhoneNumber,Email,IsReviewer,IsAdmin,BufferString
912,CThe Brown416,Light$79,Claire,The Brown,803-549-8268,CTheBrown14@mail2u.co.uk,1,1,
913,TDori45,l)iGht17,Tina,Dori,385-041-1206,TDori@everymail.net,0,0,
914,BAnnatar285,c!oMputer75,Bobby,Annatar,205-551-3476,BAnnatar94@somemail.com,1,0,
915,JThorondor3,wickEt*72,Jacob,Thorondor,203-251-5369,,0,0,
916,LGloin18,seCre*tly89,Levi,Gloin,215-051-9427,LGloin23@hotmail.biz,1,1,
917,TDenethor137,t^hroW57,Theodore,Denethor,207-300-3811,,1,0,
918,KKementari0,ligh)T94,Karen,Kementari,,KKementari89@yahoo.com,1,0,
919,KTreebeard82,secRe#tly77,Kayla,Treebeard,262-063-7324,KTreebeard0@hotmail.us,0,0,
920,RIdril55,piqU)e73,Raymond,Idril,605-218-4643,RIdril@mailbox.biz,1,1,
921,AMaeglin736,num*beRs87,Alexa,Maeglin,231-015-5313,AMaeglin60@somemail.us,0,1,
922,BNimloth841,b#aDly76,Bobby,Nimloth,212-785-9390,BNimloth95@bizmail.org,0,0,
923,WPharazon11,vIsio%ns82,William,Pharazon,,William.Pharazon@mail2u.us,0,1,
924,AOakenshield630,wiNdow(22,Arthur,Oakenshield,208-905-5948,AOakenshield@hotmail.org,0,1,
925,VEomer752,lIbr*ary66,Valerie,Eomer,505-536-5688,VEomer42@somemail.biz,1,1,
926,JMorgoth221,wR@ong51,Joyce,Morgoth,239-177-3562,,1,0,
927,JCelebrimbor41,in^tErest22,Jose,Celebrimbor,314-369-6333,JCelebrimbor2@gmail.net,0,0,
928,HCeleborn06,w#rOng58,Harold,Celeborn,,,1,0,
929,MThranduil61,aB)out51,Mitch,Thranduil,,,1,0,
930,ISulimo103,tRees$51,Isabell,Sulimo,303-086-5563,ISulimo68@mail2u.org,0,1,
931,HElwing555,capt@Ain86,Heidi,Elwing,,HElwing55@mail2u.net,0,0,
932,AHamfast781,comp#uteR84,Andrew,Hamfast,205-506-3035,AHamfast65@bizmail.net,0,0,
933,SThe White9,libraR*y87,Sharon,The White,505-066-4692,STheWhite12@hotmail.com,0,0,
934,RVarda58,spe%eD36,Russell,Varda,201-783-9589,Russell.Varda46@somemail.biz,1,0,
935,DShelob073,co*mPuter04,Dylan,Shelob,225-622-0841,DShelob17@mail2u.co.uk,0,0,
936,ABarahir3,c@oMputer50,Alexander,Barahir,205-349-2592,ABarahir54@gmail.co.uk,0,0,
937,MFinwe826,uN!til86,Michaela,Finwe,229-417-9614,MFinwe24@everymail.us,1,0,
938,DMandos165,caPtain!87,Dale,Mandos,803-427-7855,DMandos34@mail2u.com,0,1,
939,BBofur0,cApta(in77,Bethany,Bofur,201-352-2713,,0,1,
940,STuor80,thrOug)h60,Savannah,Tuor,203-896-9053,Savannah.Tuor53@bizmail.net,1,0,
941,EMablung534,drea@mS76,Eileen,Mablung,405-365-6239,EMablung14@gmail.com,1,1,
942,BBombadil707,w^Hile48,Brooke,Bombadil,907-389-0719,,0,1,
943,BMelkor82,Vis)ions92,Bethany,Melkor,239-043-8517,BMelkor@somemail.biz,1,1,
944,PMithrandir42,wr@iTe96,Paul,Mithrandir,479-182-9171,,0,0,
945,TTurambar500,wInd(ow55,Theresa,Turambar,207-594-9441,TTurambar@hotmail.co.uk,0,0,
946,AAnarion57,sEcretly$54,Alisa,Anarion,,AAnarion21@yahoo.com,0,1,
947,DIlluvatar972,bad@Ly39,Doris,Illuvatar,210-461-4298,Doris.Illuvatar@yahoo.co.uk,1,0,
948,JMablung5,seCret#ly94,Jasmine,Mablung,205-832-5349,,1,1,
949,DMiriel65,asSer@t25,Dianna,Miriel,,DMiriel@bizmail.com,1,1,
950,BAlatar558,shou!lD54,Brandon,Alatar,,Brandon.Alatar43@mailbox.us,0,0,
951,WValaquenta2,Shou^ld80,Walter,Valaquenta,210-151-7852,WValaquenta43@hotmail.org,1,0,
952,GEru311,alway@S23,Grace,Eru,,GEru@somemail.com,1,0,
953,RElentari2,secre^Tly65,Roger,Elentari,505-236-4977,Roger.Elentari35@everymail.us,0,1,
954,NRadagast986,a(boUt87,Natalie,Radagast,307-714-1774,NRadagast58@mailbox.com,0,1,
955,JAngrod257,visIon(s44,Judith,Angrod,,Judith.Angrod50@mailbox.com,0,1,
956,NDori6,comp^uteR54,Nadine,Dori,304-760-8777,,0,1,
957,AKing574,se^creTly80,Alisa,King,205-633-6960,,0,1,
958,NMaedhros8,visi)oNs69,Noah,Maedhros,406-377-1325,NMaedhros4@mail2u.biz,1,0,
959,FIlluvatar82,n!uMbers70,Frances,Illuvatar,907-320-3667,Frances.Illuvatar35@mailbox.co.uk,1,0,
960,DGaladriel9,monst@Er77,Dana,Galadriel,859-898-7722,DGaladriel4@bizmail.us,1,0,
961,NDori29,wrIt(e23,Nicole,Dori,308-328-1225,NDori56@gmail.biz,1,1,
962,RFinwe063,liBr)ary91,Raven,Finwe,605-478-2081,RFinwe43@yahoo.biz,1,1,
963,VMorgoth97,Ba@dly37,Virginia,Morgoth,406-919-0530,VMorgoth18@bizmail.co.uk,0,1,
964,JProudfoot0,lIght*41,Julia,Proudfoot,,JProudfoot@yahoo.biz,1,0,
965,STheoden044,baNging^80,Scott,Theoden,603-725-1410,STheoden96@yahoo.us,0,1,
966,JAnarion39,se*creTly69,Juan,Anarion,302-220-5459,Juan.Anarion62@somemail.com,1,0,
967,MBaggins010,secre(tLy18,Miranda,Baggins,219-870-7297,Miranda.Baggins59@mailbox.net,1,0,
968,MMorgoth09,Sho(uld95,Michael,Morgoth,239-260-4404,MMorgoth87@hotmail.org,0,0,
969,AAldarion29,Libr!ary91,Ana,Aldarion,229-700-5188,AAldarion2@gmail.net,1,0,
970,JIsildur01,secR$etly91,Joseph,Isildur,212-400-9308,,1,1,
971,BSackville251,Li$brary05,Benjamin,Sackville,385-186-3172,,0,1,
972,HGaladriel199,C^omputer49,Henry,Galadriel,702-333-9829,HGaladriel77@mailbox.org,1,0,
973,APollando8,lig#hT37,Amy,Pollando,276-660-8078,APollando57@somemail.biz,0,0,
974,CErestor99,lighT%30,Cindy,Erestor,,CErestor@bizmail.biz,1,1,
975,EGollum63,li#gHt50,Erika,Gollum,,Erika.Gollum64@hotmail.org,0,0,
976,AMablung27,c$ompuTer05,Aaron,Mablung,307-959-0433,AMablung@hotmail.net,1,0,
977,PPalantir555,aSs*ert71,Peter,Palantir,406-142-6360,Peter.Palantir83@hotmail.biz,1,1,
978,CElrond731,asse!rT99,Camilla,Elrond,480-037-6687,CElrond95@somemail.org,0,1,
979,MOakenshield575,In$terest23,Mina,Oakenshield,907-578-2355,,0,0,
980,EWormtongue715,visionS%63,Evie,Wormtongue,603-229-8175,,0,0,
981,JEcthelion278,En(ter26,Julia,Ecthelion,212-882-4194,JEcthelion5@somemail.net,0,0,
982,GMelian595,cOmpu^ter22,Gabbi,Melian,207-817-4124,GMelian@somemail.biz,1,0,
983,CMorgoth67,sIde#kick39,Cassandra,Morgoth,,,0,0,
984,FCurufin559,t^hrOugh35,Felicity,Curufin,802-367-0455,,1,0,
985,JTuor75,tHrow%58,Jamie,Tuor,,JTuor49@gmail.co.uk,0,0,
986,OMelian91,aboU*t65,Olivia,Melian,225-269-1558,OMelian@everymail.net,1,1,
987,WAlatar29,s%ecretLy83,Willie,Alatar,802-727-6802,WAlatar7@mail2u.us,0,1,
988,KAnnatar466,wor^Ds29,Kenneth,Annatar,314-040-1388,KAnnatar49@gmail.biz,1,1,
989,DLurtz05,probaB@ly69,Delilah,Lurtz,,DLurtz5@yahoo.biz,0,1,
990,BAncalagon865,Com@puter45,Benjamin,Ancalagon,385-009-2875,BAncalagon98@mail2u.org,1,1,
991,KValaquenta89,Smok^e87,Karl,Valaquenta,307-369-8944,KValaquenta25@somemail.co.uk,1,0,
992,EValaquenta501,ligh#T46,Evie,Valaquenta,,Evie.Valaquenta@everymail.net,1,1,
993,HImrahil019,c%Omputer40,Helena,Imrahil,308-056-4937,HImrahil7@everymail.biz,0,1,
994,AMablung6,reS)cue38,Alexis,Mablung,,,0,0,
995,ASackville632,l!ibraRy58,Adrianna,Sackville,304-789-1178,,1,0,
996,BValaquenta0,spe#Ed41,Brian,Valaquenta,,BValaquenta84@bizmail.biz,1,1,
997,ACirdan56,sec$reTly58,Alisa,Cirdan,907-447-2677,ACirdan41@mail2u.org,1,1,
998,DCeleborn0,wro!Ng66,Dorothy,Celeborn,,DCeleborn34@mail2u.com,1,0,
999,AButterbur774,bAn*ging70,Amber,Butterbur,276-026-4096,AButterbur@everymail.com,1,1,
1000,ANazgul771,shoul*D25,Alexandra,Nazgul,212-242-4014,ANazgul@mailbox.com,1,0,
1001,AManwe687,co*mpUter54,Amber,Manwe,,AManwe46@yahoo.com,0,0,
1002,AIdril61,Sideki#ck12,Angelica,Idril,319-087-4591,AIdril@everymail.biz,0,1,
1003,SUlmo2,v%isIons84,Shirley,Ulmo,702-702-7449,Shirley.Ulmo73@hotmail.org,0,1,
1004,RSackville16,li!Brary94,Ronald,Sackville,207-355-9097,RSackville@gmail.org,0,1,
1005,MMorgoth9,comp@Uter17,Mitch,Morgoth,316-595-1925,Mitch.Morgoth52@gmail.net,1,0,
1006,NMandos2,cap%Tain82,Nancy,Mandos,208-080-2633,,1,0,
1007,CTreebeard16,aB)out57,Clarissa,Treebeard,228-047-5471,Clarissa.Treebeard@bizmail.co.uk,0,1,
1008,AIngwe797,aSser%t42,Austin,Ingwe,,,0,1,
1009,CDenethor903,i$slAnd31,Camilla,Denethor,307-232-4156,CDenethor28@bizmail.net,0,1,
1010,NKing66,iSlan#d05,Niki,King,405-624-5425,NKing@mailbox.net,1,1,
1011,AMiriel037,i%sLand40,Abigail,Miriel,,,1,1,
1012,EBolger1,comPute$r05,Evelyn,Bolger,276-961-3909,EBolger53@hotmail.us,1,0,
1013,SNori452,Endin$g30,Samuel,Nori,,SNori83@bizmail.biz,0,0,
1014,JTurambar044,computE^r35,Jenny,Turambar,206-711-9405,,0,1,
1015,KLuthien237,D@emanded81,Kylie,Luthien,319-386-6143,KLuthien@hotmail.com,1,1,
1016,EKementari5,Lig#ht84,Eleanor,Kementari,314-039-6912,Eleanor.Kementari@gmail.com,0,1,
1017,DErestor34,aLway%s65,Dennis,Erestor,401-690-6066,,1,0,
1018,CBaggins564,captaiN@23,Cheryl,Baggins,339-664-5796,CBaggins88@mail2u.net,0,0,
1019,LElentari8,V#isions48,Liam,Elentari,206-775-9221,,0,1,
1020,JPalantir9,side$kIck65,Jamie,Palantir,401-643-3003,,1,1,
1021,NThingol252,ass$eRt38,Nathan,Thingol,,NThingol14@bizmail.org,1,1,
1022,DTook44,drEa)ms17,David,Took,702-385-1632,,0,0,
1023,MThe Brown821,secreTl!y54,Matthew,The Brown,231-470-6461,Matthew.TheBrown1@everymail.net,1,1,
1024,LTheoden1,vi^sIons21,Lilly,Theoden,314-673-3716,,1,1,
1025,CIsildur068,sec$rEtly93,Carolina,Isildur,307-343-8859,CIsildur65@mailbox.net,0,0,
1026,VBaggins9,lIbrar!y35,Valerie,Baggins,212-424-6205,VBaggins43@mailbox.us,1,1,
1027,APalantir120,ab%ouT55,April,Palantir,802-312-6843,APalantir22@mail2u.net,1,1,
1028,DMablung814,vI)sions94,Daniel,Mablung,,DMablung@mailbox.co.uk,0,1,
1029,PSulimo68,wi#ckeT29,Patricia,Sulimo,231-292-3965,PSulimo31@everymail.co.uk,0,1,
1030,KEomer2,secre@Tly03,Kate,Eomer,702-050-1942,KEomer92@mailbox.net,1,1,
1031,DButterbur3,v%Isions35,Delilah,Butterbur,308-573-7535,,1,1,
1032,VGloin605,pi^quE86,Victoria,Gloin,,VGloin@yahoo.biz,1,0,
1033,LErkenbrand67,Com%puter34,Liv,Erkenbrand,605-242-0616,LErkenbrand83@yahoo.co.uk,1,0,
1034,STheoden911,wa#Ited69,Scott,Theoden,262-851-3384,STheoden12@gmail.biz,0,0,
1035,CWillow42,li^ghT73,Camilla,Willow,215-785-7706,CWillow@mailbox.biz,0,0,
1036,ARadagast61,v$isIons91,April,Radagast,406-567-2558,,1,0,
1037,ATurin0,vis%Ions28,Alan,Turin,513-493-8599,ATurin94@somemail.biz,0,0,
1038,CLurtz3,compute@R94,Cheryl,Lurtz,,CLurtz89@yahoo.com,0,0,
1039,MArwen810,sec@retLy59,Marilyn,Arwen,458-412-4090,MArwen@mailbox.us,0,0,
1040,JGlorfindel0,i*ntereSt95,Jennifer,Glorfindel,702-950-3491,,0,1,
1041,EMorgoth4,seCretly)18,Erika,Morgoth,,EMorgoth19@bizmail.com,1,0,
1042,MKementari70,i^slanD33,Mitch,Kementari,385-754-8781,MKementari97@bizmail.us,0,0,
1043,VAnnatar1,l#Ibrary67,Vivianna,Annatar,,,1,1,
1044,SThe White3,secRe#tly09,Sophie,The White,605-602-2056,STheWhite6@mailbox.us,1,0,
1045,GCelebrimbor749,compu)Ter17,Gregory,Celebrimbor,480-588-4479,GCelebrimbor65@everymail.co.uk,0,0,
1046,DMiriel960,monstEr$65,Doris,Miriel,302-418-7756,DMiriel5@mail2u.com,1,1,
1047,JMablung1,a^ssErt41,Jacob,Mablung,480-559-8635,JMablung77@bizmail.us,1,0,
1048,JThingol76,sPee#d62,Jamie,Thingol,206-501-2869,Jamie.Thingol75@somemail.biz,1,0,
1049,LTheoden798,int@erEst97,Liv,Theoden,803-351-8597,LTheoden69@yahoo.us,0,1,
1050,GOlorin4,coMputer@68,Grace,Olorin,,GOlorin@mail2u.org,0,1,
1051,STook615,M%onster75,Susan,Took,,,1,1,
1052,VBombadil29,rE#scue42,Virginia,Bombadil,212-238-3281,Virginia.Bombadil@yahoo.org,0,1,
1053,AShadowfax629,a@Ssert39,Annabelle,Shadowfax,,AShadowfax44@mail2u.co.uk,1,1,
1054,TBregolas669,compU@ter58,Tyler,Bregolas,907-532-6129,TBregolas23@somemail.net,1,0,
1055,AThorondor21,peoP!le85,Angie,Thorondor,,AThorondor13@mail2u.us,0,1,
1056,BOri4,l^ibraRy93,Bailey,Ori,,BOri30@somemail.us,0,0,
1057,SGothmog740,winD$ow78,Samantha,Gothmog,302-186-1514,SGothmog97@mail2u.net,0,1,
1058,CPharazon711,windO*w46,Cindy,Pharazon,,Cindy.Pharazon84@gmail.com,1,1,
1059,ANesa222,secreT!ly48,Amanda,Nesa,302-504-5588,Amanda.Nesa25@somemail.co.uk,1,0,
1060,GThorondor307,s(houlD93,Grace,Thorondor,240-758-4321,GThorondor82@hotmail.net,1,0,
1061,WCelebrimbor3,visio#Ns87,Walter,Celebrimbor,423-815-3332,,1,1,
1062,EOrome148,Co(mputer74,Ethan,Orome,262-819-6701,EOrome36@yahoo.org,0,0,
1063,AMiriel553,Islan$d06,Anthony,Miriel,513-758-1203,AMiriel72@everymail.co.uk,1,1,
1064,JSauruman36,v!iSions86,Jamie,Sauruman,505-135-3912,JSauruman96@hotmail.org,0,1,
1065,LArwen73,ma(gnetIc26,Lawrence,Arwen,,LArwen67@somemail.us,1,0,
1066,JSackville5,Secret^ly00,Janet,Sackville,,JSackville83@gmail.com,1,0,
1067,WCotton8,Computer^18,Wayne,Cotton,,WCotton1@bizmail.biz,0,1,
1068,TNazgul05,wHil@e36,Tara,Nazgul,303-105-2854,,1,0,
1069,CGandalf6,numb#Ers68,Cheryl,Gandalf,203-030-4513,CGandalf86@somemail.org,0,1,
1070,LGollum4,Cap)tain26,Louis,Gollum,208-251-2579,Louis.Gollum40@hotmail.com,0,1,
1071,SThe White666,librAry)28,Sandra,The White,385-733-5158,STheWhite@mailbox.biz,0,0,
1072,KAmrod62,isLa#nd51,Kevin,Amrod,405-794-0268,,0,1,
1073,IAlcarin2,Mon(ster73,Iris,Alcarin,,,1,1,
1074,PDenethor82,waIted$56,Pamela,Denethor,385-864-1789,,0,0,
1075,RThe White9,tryi(Ng40,Rachel,The White,405-884-4322,RTheWhite89@everymail.com,0,1,
1076,GAldarion33,m(onsteR52,Gabbi,Aldarion,405-151-4998,GAldarion44@gmail.org,0,0,
1077,JIlluvatar79,sEcre@tly56,Jenny,Illuvatar,208-928-6517,JIlluvatar67@mail2u.org,0,0,
1078,GBofur708,wicKet$54,George,Bofur,,GBofur4@everymail.com,0,0,
1079,JSackville090,seCre)tly70,Jasmine,Sackville,385-311-4557,JSackville@everymail.us,1,0,
1080,KHamfast383,a$ssErt85,Kate,Hamfast,505-487-7007,KHamfast2@mailbox.co.uk,1,1,
1081,PPalantir3,sH*ould22,Philip,Palantir,217-525-6859,PPalantir97@bizmail.net,0,1,
1082,ANesa15,liBr#ary81,Ariel,Nesa,314-750-8716,ANesa30@gmail.us,0,1,
1083,SThingol543,bo$Oks01,Sylvia,Thingol,212-837-4882,SThingol79@bizmail.com,0,0,
1084,TMorgoth364,captaiN@16,Timothy,Morgoth,316-663-1430,TMorgoth@gmail.biz,0,0,
1085,AStormcrow987,w@icKet65,Amanda,Stormcrow,,AStormcrow74@hotmail.us,1,1,
1086,HLurtz76,seCretly$94,Henry,Lurtz,314-004-2741,,0,0,
1087,RBeregond68,pr)oBably32,Rose,Beregond,701-710-7624,,0,0,
1088,VMelkor165,compuTer!60,Vincent,Melkor,,VMelkor75@mail2u.biz,0,1,
1089,AElentari2,aBout(07,Anabelle,Elentari,316-880-5265,AElentari85@yahoo.net,0,1,
1090,MMelian0,sec@reTly98,Marishka,Melian,859-707-6758,,1,0,
1091,SRadagast22,visiOns%72,Sara,Radagast,205-333-0342,Sara.Radagast@yahoo.org,0,0,
1092,HKili832,caPt^ain91,Helen,Kili,240-654-5457,,0,0,
1093,ABarahir24,rabb@iT79,Alice,Barahir,,,1,1,
1094,KGil-Galad525,a)sserT75,Karen,Gil-Galad,808-491-9697,,0,1,
1095,KKing54,siDekic*k11,Kimberly,King,,Kimberly.King@gmail.biz,0,0,
1096,TMandos094,demaNd*ed55,Theresa,Mandos,339-606-7667,,0,1,
1097,KElladan725,liGht(42,Kathryn,Elladan,316-049-7567,KElladan27@bizmail.com,0,0,
1098,ADori9,Th!row85,Alexander,Dori,231-758-3628,,0,0,
1099,STulkas4,ligH(t20,Steven,Tulkas,458-904-5989,,0,1,
1100,LDamrod50,piQue$70,Louis,Damrod,,,1,0,
1101,RMandos43,cAptai#n04,Ronald,Mandos,,RMandos13@yahoo.net,0,1,
1102,ETurin7,viS$ions05,Evelyn,Turin,314-213-9290,ETurin93@bizmail.com,1,1,
1103,KFingolfin223,libra!rY15,Kate,Fingolfin,201-827-8574,KFingolfin@mailbox.co.uk,1,1,
1104,NGamgee435,Vision*s38,Nicholas,Gamgee,203-667-1456,NGamgee@somemail.biz,1,0,
1105,BCotton4,vIsion#s72,Beverly,Cotton,210-089-6776,,1,0,
1106,KAlcarin40,otheR)s37,Kylie,Alcarin,,KAlcarin64@bizmail.net,1,0,
1107,DProudfoot3,askeD*24,Dana,Proudfoot,,DProudfoot@mail2u.com,1,1,
1108,JValaquenta320,eNte$r03,Joy,Valaquenta,,JValaquenta7@yahoo.biz,1,0,
1109,AMelkor5,pro(bAbly95,Ana,Melkor,603-355-5386,Ana.Melkor11@bizmail.biz,1,1,
1110,JTuor691,baDl!y23,Juliet,Tuor,,JTuor7@gmail.net,0,0,
1111,ZHamfast619,Visio(ns98,Zachary,Hamfast,,,1,0,
1112,EOlorin87,lIgh!t69,Ellen,Olorin,,EOlorin28@bizmail.co.uk,1,0,
1113,CFerny920,h)aTch75,Charles,Ferny,307-043-1604,CFerny68@everymail.us,1,0,
1114,CTheoden943,lib$raRy93,Camilla,Theoden,231-795-7303,Camilla.Theoden@mail2u.biz,0,1,
1115,EOri948,w(indOw86,Evie,Ori,479-336-0600,EOri@mail2u.co.uk,0,1,
1116,ABarahir510,reS!cue69,Adam,Barahir,,,0,1,
1117,GLuthien73,Piq(ue60,Gabbi,Luthien,215-129-3268,GLuthien@bizmail.com,1,1,
1118,JWormtongue90,thrOu@gh33,Jack,Wormtongue,239-695-4324,,0,1,
1119,JAlatar458,lIbrary^21,Jade,Alatar,701-604-0839,JAlatar63@bizmail.org,1,0,
1120,NValaquenta89,tryinG^25,Nicole,Valaquenta,803-201-2939,,1,1,
1121,LIlluvatar789,compu*teR13,Lucas,Illuvatar,210-641-6354,LIlluvatar16@everymail.net,0,0,
1122,MSandyman5,wR$ong70,Mary,Sandyman,218-167-0368,MSandyman80@hotmail.com,0,0,
1123,LBombur41,abo@uT79,Leo,Bombur,,LBombur@somemail.com,0,0,
1124,LBeren72,Secret*ly80,Liam,Beren,,,0,1,
1125,SRadagast31,asserT@41,Stephen,Radagast,228-870-7059,SRadagast38@everymail.com,0,1,
1126,BCurufin82,shouLd%62,Bruce,Curufin,480-940-3365,BCurufin66@everymail.co.uk,1,0,
1127,LSandyman287,Rabb%it01,Lawrence,Sandyman,314-539-9531,LSandyman43@mail2u.org,1,0,
1128,ETreebeard715,aboUt^34,Edward,Treebeard,,,1,1,
1129,KKili371,piquE^27,Kate,Kili,205-856-9556,,1,0,
1130,JKing49,visIons(36,Jordan,King,,JKing21@hotmail.org,1,0,
1131,JThe Brown5,com!puTer79,Jeffrey,The Brown,252-068-0208,JTheBrown4@bizmail.org,1,1,
1132,TGaladriel78,liGh#t05,Theodore,Galadriel,316-395-6244,TGaladriel32@hotmail.us,0,0,
1133,AFinrod977,tRying@15,Andrew,Finrod,229-314-6697,AFinrod40@yahoo.co.uk,1,0,
1134,TTelchar5,lib)Rary33,Thomas,Telchar,231-541-0578,,1,0,
1135,BCelebrimbor520,w*hIle55,Brittany,Celebrimbor,,BCelebrimbor83@mailbox.net,0,0,
1136,RArwen83,ass^Ert34,Rebecca,Arwen,605-451-0326,RArwen52@gmail.com,0,1,
1137,SDenethor621,pIqu)e17,Sydney,Denethor,314-815-3042,,1,1,
1138,ENienna6,Int)erest23,Emily,Nienna,203-246-2025,,1,1,
1139,MFili311,Bu%ild83,Margaret,Fili,212-692-8125,,1,1,
1140,NTreebeard07,secr$Etly22,Noah,Treebeard,304-687-4531,NTreebeard@bizmail.org,0,0,
1141,HBofur16,ente@R91,Hanna,Bofur,276-616-1358,HBofur1@everymail.com,1,0,
1142,AIlluvatar9,lib#rarY49,Alyssa,Illuvatar,302-235-3363,,0,1,
1143,AIdril180,abou@T07,Autumn,Idril,702-225-2929,AIdril61@bizmail.biz,1,0,
1144,AGimli3,vis@iOns83,Andrea,Gimli,228-405-4697,AGimli@yahoo.co.uk,0,1,
1145,MWormtongue2,badL(y58,Melanie,Wormtongue,802-364-5492,Melanie.Wormtongue93@bizmail.us,0,1,
1146,WFelagund3,co^Mputer24,William,Felagund,316-155-2497,,1,0,
1147,HMithrandir07,li#ghT78,Heather,Mithrandir,225-147-1558,,0,1,
1148,AOrodreth23,isL)and87,Allison,Orodreth,405-862-3200,AOrodreth@gmail.co.uk,0,0,
1149,TQuickbeam641,cOmpute$r08,Toki,Quickbeam,458-436-3280,,1,1,
1150,RThorondor809,assE(rt55,Russell,Thorondor,339-119-8643,RThorondor76@gmail.org,1,1,
1151,TErestor77,mO^nster00,Tina,Erestor,219-100-6579,TErestor21@somemail.com,1,1,
1152,HKing393,s%hOuld64,Hanna,King,,HKing94@yahoo.org,1,0,
1153,BAngrod53,Island)04,Brittany,Angrod,859-828-9775,,0,0,
1154,AAlcarin5,lIg(ht01,Alexandra,Alcarin,262-753-4261,AAlcarin43@yahoo.biz,1,0,
1155,JThranduil564,Rescue@77,Joy,Thranduil,,JThranduil69@hotmail.org,1,1,
1156,CMithrandir49,nUm)bers28,Claudia,Mithrandir,,CMithrandir30@hotmail.net,1,0,
1157,TThe Brown74,bad^Ly22,Toki,The Brown,,TTheBrown31@mailbox.net,1,1,
1158,WKhamul3,i!slaNd77,Willie,Khamul,479-169-3540,Willie.Khamul44@hotmail.co.uk,1,0,
1159,GEowyn7,libR#ary32,Gabriella,Eowyn,,,1,0,
1160,CDamrod62,Assert%49,Camilla,Damrod,217-674-4088,Camilla.Damrod@yahoo.net,0,0,
1161,JCotton820,rabb$iT42,Juliet,Cotton,401-242-7077,Juliet.Cotton36@somemail.com,0,0,
1162,CCirdan9,inter*Est26,Camilla,Cirdan,308-155-0466,Camilla.Cirdan42@hotmail.com,1,1,
1163,JNazgul511,v!isioNs27,Judy,Nazgul,605-697-1967,JNazgul53@mailbox.biz,1,1,
1164,SBofur09,capt!aiN62,Sasha,Bofur,218-457-5553,SBofur@somemail.biz,0,1,
1165,WNori597,sEcretl(y24,Wayne,Nori,605-573-0499,Wayne.Nori3@hotmail.biz,1,0,
1166,MAldarion22,computeR@08,Marishka,Aldarion,479-588-7077,Marishka.Aldarion42@mailbox.net,0,1,
1167,MFerny946,iNterest%54,Melody,Ferny,385-031-3205,MFerny28@mail2u.co.uk,1,0,
1168,AHuan5,visio$Ns15,Aileen,Huan,225-249-3337,Aileen.Huan75@hotmail.org,0,0,
1169,RElendil5,untI)l85,Rebecca,Elendil,201-198-5744,RElendil3@hotmail.net,1,1,
1170,VOakenshield014,a$sSert48,Valerie,Oakenshield,603-617-5799,VOakenshield@yahoo.net,1,1,
1171,TArwen447,Wr%ite06,Tina,Arwen,304-682-4421,TArwen91@everymail.com,1,0,
1172,LTheoden212,thro!Ugh57,Lexie,Theoden,,LTheoden17@everymail.co.uk,0,1,
1173,KThingol28,lIbrary%96,Kenneth,Thingol,262-265-8692,KThingol@gmail.us,1,0,
1174,MUngoliant00,Assert#56,Marishka,Ungoliant,314-755-7845,MUngoliant78@somemail.org,0,0,
1175,DTreebeard1,abOut)21,Daniella,Treebeard,480-578-5564,DTreebeard36@yahoo.biz,0,1,
1176,TFinrod1,c!ompuTer85,Theodore,Finrod,,TFinrod51@everymail.org,1,1,
1177,STreebeard5,vI%sions04,Samuel,Treebeard,,STreebeard35@mailbox.biz,1,1,
1178,DBeregond325,libraRy^75,Debra,Beregond,401-387-8412,Debra.Beregond@yahoo.com,0,0,
1179,KBracegirdle32,c)oMputer78,Katherine,Bracegirdle,,KBracegirdle25@somemail.biz,0,1,
1180,JCotton372,pr^oBably43,Jennifer,Cotton,,Jennifer.Cotton@mailbox.com,1,1,
1181,DBeregond97,haTch#01,Daniella,Beregond,,DBeregond82@bizmail.us,1,1,
1182,HFingolfin683,lib(rarY68,Heidi,Fingolfin,702-029-2412,HFingolfin2@mailbox.co.uk,0,1,
1183,JEarendil98,l*igHt49,Jordan,Earendil,808-967-0818,JEarendil@bizmail.org,0,0,
1184,NManwe401,Pi^que87,Nathan,Manwe,215-923-1453,Nathan.Manwe48@mailbox.net,0,1,
1185,SGloin49,visioN@s02,Shelby,Gloin,405-871-1974,SGloin15@mail2u.co.uk,0,0,
1186,SQuickbeam425,wOrld^75,Sophie,Quickbeam,,SQuickbeam46@bizmail.org,0,0,
1187,ADenethor527,cA!ves27,Adam,Denethor,206-180-9958,ADenethor97@gmail.net,0,0,
1188,JAnarion524,throug#H99,Jordan,Anarion,,Jordan.Anarion34@somemail.us,1,0,
1189,STurambar7,Isla#nd39,Sara,Turambar,423-834-6307,,0,0,
1190,NEru16,vi^sioNs39,Nicholas,Eru,228-547-5649,NEru74@mailbox.net,1,1,
1191,TDurin169,aSse#rt19,Theodore,Durin,205-100-2295,Theodore.Durin@hotmail.net,1,1,
1192,SOrodreth440,librAry^86,Sylvia,Orodreth,231-735-9032,,0,0,
1193,AShagrat102,hat)cH67,Annabella,Shagrat,,,1,1,
1194,EThingol4,secr^etlY97,Ellie,Thingol,,EThingol@somemail.org,1,1,
1195,MFingolfin110,Should@47,Matthew,Fingolfin,702-750-5706,MFingolfin10@somemail.org,1,0,
1196,JMithrandir661,Mo)ved98,Judy,Mithrandir,303-249-1393,JMithrandir47@everymail.biz,0,1,
