ID,Username,Password,FirstName,LastName,PhoneNumber,Email,IsReviewer,IsAdmin,BufferString
912,MKhamul41,sIdek)ick06,Mark,Khamul,802-791-6060,Mark.Khamul96@mailbox.org,0,0,
913,HMiriel51,lib(rarY76,Harold,Miriel,201-172-6045,,1,0,
914,AYavanna2,rEscu*e53,Andrea,Yavanna,,,0,1,
915,DOlorin0,throu@gH94,Denise,Olorin,,,0,0,
916,MIlluvatar830,pe^Ople81,Melody,Illuvatar,210-398-9809,Melody.Illuvatar43@hotmail.us,0,0,
917,THuan11,ass@erT26,Teresa,Huan,,THuan@mail2u.co.uk,1,1,
918,JHurin06,lIgh)t32,Joseph,Hurin,405-194-8872,,0,0,
919,JIdril218,asSert@43,Jasmine,Idril,316-877-5318,JIdril97@bizmail.biz,0,0,
920,DThorondor155,s!Ecretly37,Donna,Thorondor,479-730-2520,DThorondor34@mailbox.net,1,1,
921,AMorgoth8,s!ecretLy39,Annabella,Morgoth,339-876-6097,AMorgoth@somemail.org,0,0,
922,SMelian6,re)sCue22,Stephanie,Melian,808-267-6860,SMelian67@mailbox.biz,1,0,
923,NHamfast48,dReams!55,Nicholas,Hamfast,314-131-8224,NHamfast@everymail.us,1,1,
924,LCirdan9,liBra(ry53,Larissa,Cirdan,802-306-4225,Larissa.Cirdan8@mailbox.biz,0,1,
925,SHurin640,libr*arY17,Scott,Hurin,907-875-2296,SHurin49@everymail.org,0,0,
926,MDenethor1,s@hoUld45,Marishka,Denethor,,MDenethor48@somemail.com,0,1,
927,EFaramir227,aSked*95,Elizabeth,Faramir,479-333-4113,EFaramir21@mail2u.com,0,0,
928,ASandyman8,sidE(kick46,Amanda,Sandyman,209-640-6445,ASandyman68@mail2u.com,0,0,
929,TElladan5,unti)L29,Theodore,Elladan,505-463-6125,Theodore.Elladan65@mailbox.us,0,1,
930,CBeren3,Libra#ry14,Claire,Beren,907-556-3103,CBeren@yahoo.com,0,1,
931,JGaladriel55,cA%ptain86,Joyce,Galadriel,215-321-4925,JGaladriel44@mail2u.biz,1,0,
932,AHamfast78,as$keD98,Andrew,Hamfast,201-506-3035,AHamfast94@hotmail.org,0,0,
933,IMaggot292,Aske$d70,Isabell,Maggot,,IMaggot70@hotmail.com,1,1,
934,CHamfast800,a!Sked66,Christina,Hamfast,,,1,0,
935,MBeren37,inTe$rest48,Melody,Beren,205-208-4107,MBeren33@somemail.co.uk,1,1,
936,JMelian0,ca$Ptain09,Judy,Melian,701-492-5923,,1,0,
937,KDori26,unT(il86,Kelsey,Dori,231-179-6148,KDori8@mailbox.com,1,1,
938,DMandos1,c(ompUter20,Dale,Mandos,907-427-7855,DMandos16@hotmail.us,0,1,
939,NShelob130,caPtain$77,Noah,Shelob,319-503-5227,,0,0,
940,STuor8,aS#sert76,Savannah,Tuor,215-896-9053,STuor71@mail2u.net,0,1,
941,RGaladriel9,a^ssErt41,Roy,Galadriel,218-736-5623,RGaladriel3@gmail.biz,1,1,
942,ASackville7,b@adLy70,Amber,Sackville,229-343-3890,Amber.Sackville16@hotmail.us,1,0,
943,BElentari3,secRet)ly17,Brandon,Elentari,201-809-3304,BElentari77@gmail.org,1,0,
944,KGimli829,Wicket(14,Kelly,Gimli,252-929-4731,KGimli32@mailbox.net,0,0,
945,CBifur494,Isl^and50,Crystal,Bifur,,,1,1,
946,WBracegirdle047,side^kIck57,Willie,Bracegirdle,,Willie.Bracegirdle6@yahoo.net,1,0,
947,MNienna429,Light)72,Megan,Nienna,231-106-4461,MNienna99@hotmail.net,0,1,
948,LIsildur5,cAptain)95,Lilly,Isildur,,LIsildur90@mail2u.biz,0,0,
949,CBeren405,viSio^ns53,Cynthia,Beren,215-310-6991,CBeren49@bizmail.com,1,1,
950,BErkenbrand0,liGht%25,Benjamin,Erkenbrand,228-368-5306,BErkenbrand@bizmail.us,1,1,
951,CGrahame517,entE*r22,Clarissa,Grahame,218-545-3791,CGrahame85@yahoo.net,1,0,
952,ADori3,th%rouGh33,Autumn,Dori,385-159-9830,,1,1,
953,MBeren364,compUter)72,Molly,Beren,803-234-2962,MBeren15@everymail.com,1,1,
954,MSauruman177,a!Sked86,Mason,Sauruman,,,0,1,
955,AElrohir84,enT^er25,Amber,Elrohir,907-518-5834,AElrohir@mail2u.org,0,1,
956,NImrahil087,w$aiTed64,Noah,Imrahil,228-480-8676,NImrahil86@somemail.biz,0,0,
957,WSauron60,susp#eNse43,Wayne,Sauron,,,0,1,
958,TMandos325,movEd)46,Trinity,Mandos,209-215-3771,TMandos@gmail.org,0,0,
959,AGothmog78,cRa)sh77,Angelique,Gothmog,,AGothmog7@gmail.co.uk,0,0,
960,JNienna29,moNst@er77,Judith,Nienna,458-289-8772,,0,0,
961,NDori29,wrI@te23,Nicole,Dori,,NDori@bizmail.us,0,0,
962,RFinwe063,Libr!ary91,Raven,Finwe,307-478-2081,RFinwe45@mail2u.biz,1,0,
963,VMorgoth9,inte(rEst43,Virginia,Morgoth,,VMorgoth5@yahoo.com,1,0,
964,TShagrat8,com%Puter94,Tiffany,Shagrat,215-555-7808,TShagrat42@bizmail.us,1,0,
965,FAngrod004,S*ecretly48,Freya,Angrod,319-972-5141,FAngrod1@bizmail.biz,0,1,
966,SAlatar93,sidek*icK16,Steven,Alatar,405-922-0545,,0,1,
967,JFerny70,isLan(d69,Joy,Ferny,276-087-0729,JFerny45@mailbox.net,1,1,
968,EGrahame04,caveS)24,Erika,Grahame,505-572-6044,Erika.Grahame@hotmail.us,0,0,
969,SWillow882,C#aptain69,Susan,Willow,205-547-0051,SWillow57@mailbox.biz,1,0,
970,JBolger80,sHo!uld59,Judith,Bolger,513-940-0930,JBolger@somemail.org,1,1,
971,QSackville25,Compu^ter00,Quinn,Sackville,308-186-3172,QSackville9@mail2u.net,0,0,
972,SElrohir919,viSion!s24,Sasha,Elrohir,252-833-3982,,1,0,
973,JIsildur88,lI)ght37,Janice,Isildur,479-666-0807,JIsildur97@mailbox.biz,0,1,
974,CErestor995,ba$dlY01,Cindy,Erestor,,CErestor93@yahoo.co.uk,1,0,
975,ADwalin310,Vision%s68,Angela,Dwalin,808-371-1936,ADwalin38@yahoo.org,0,0,
976,GNori020,intereSt#06,Gabriel,Nori,239-904-3327,,1,0,
977,FAncalagon31,s%peEd67,Frank,Ancalagon,,FAncalagon@hotmail.co.uk,0,0,
978,HElrohir19,islaN*d95,Harold,Elrohir,231-766-8773,Harold.Elrohir31@somemail.us,0,1,
979,CGamgee75,inTe^rest23,Cindy,Gamgee,,,0,0,
980,EWormtongue71,siD@ekick76,Evie,Wormtongue,225-229-8175,,1,1,
981,SMaeglin4,enDin#g85,Sydney,Maeglin,808-188-2419,SMaeglin@mailbox.us,1,0,
982,NOakenshield1,treeS^59,Noah,Oakenshield,316-945-8174,,1,1,
983,STurambar23,ba%dlY66,Sara,Turambar,205-289-8166,STurambar@hotmail.biz,1,0,
984,KOrodreth7,visIon)s55,Kimberly,Orodreth,307-912-7736,KOrodreth76@hotmail.biz,0,1,
985,KNienna899,sh#ouLd29,Kai,Nienna,,KNienna30@everymail.com,0,1,
986,JThranduil6,bu(Ild55,Jeffrey,Thranduil,319-582-0312,,1,0,
987,JFinwe727,seC#retly02,Joan,Finwe,505-365-8269,JFinwe92@yahoo.us,1,0,
988,EButterbur4,lI*ght38,Erik,Butterbur,458-837-2180,,0,1,
989,BErestor1,rab#Bit35,Bailey,Erestor,,BErestor50@hotmail.biz,0,0,
990,JBrandybuck0,P!ique92,Jonathan,Brandybuck,239-558-6998,JBrandybuck68@hotmail.biz,0,1,
991,LOlorin85,sp*Eed69,Levi,Olorin,302-654-2452,LOlorin51@gmail.org,0,0,
992,DNienna593,Sh!ould32,Danica,Nienna,802-898-3875,,1,0,
993,BBalin96,Tr%ying05,Benjamin,Balin,,Benjamin.Balin57@hotmail.biz,0,0,
994,NTheoden0,A!ssert39,Nicholas,Theoden,209-701-9064,,1,0,
995,GEcthelion8,e%ndIng12,George,Ecthelion,201-769-6343,GEcthelion26@bizmail.us,0,0,
996,AKing5,ligh%T87,Aileen,King,,AKing@hotmail.us,1,1,
997,BValaquenta03,asSert!17,Benjamin,Valaquenta,228-359-0658,Benjamin.Valaquenta@somemail.us,1,0,
998,RGrahame6,seCret@ly58,Roy,Grahame,,RGrahame10@somemail.net,0,0,
999,DCeleborn001,Light(27,Dorothy,Celeborn,304-834-0756,Dorothy.Celeborn@bizmail.biz,1,1,
1000,TMandos434,sHould$75,Terry,Mandos,480-640-9677,TMandos@yahoo.org,1,0,
1001,SGaladriel10,tHro$w50,Sage,Galadriel,,,0,0,
1002,AThe Grey87,compUte#r54,Ann,The Grey,803-087-3816,ATheGrey@yahoo.biz,0,0,
1003,AIdril6,ab)Out71,Angelica,Idril,808-087-4591,AIdril72@everymail.us,1,1,
1004,GDeagol92,visi%onS84,Gabriella,Deagol,212-270-2744,,1,1,
1005,RSackville16,libr(arY94,Ronald,Sackville,231-355-9097,,0,1,
1006,MMorgoth9,com!puTer17,Mitch,Morgoth,,MMorgoth49@mailbox.biz,1,1,
1007,NMandos224,vi!sioNs18,Nancy,Mandos,,NMandos86@yahoo.com,0,0,
1008,RUlmo93,a!sseRt17,Rose,Ulmo,385-754-7116,,1,0,
1009,RElros72,lIg@ht21,Ralph,Elros,208-499-2979,RElros99@mail2u.net,1,0,
1010,QDori032,moNster$15,Quinn,Dori,803-324-1569,,0,0,
1011,DArwen170,wIndow!73,Dana,Arwen,,DArwen22@gmail.us,1,0,
1012,DSulimo644,asseR(t70,Dana,Sulimo,,DSulimo@mailbox.us,1,1,
1013,JValaquenta0,s!Ecretly39,Joan,Valaquenta,239-390-9123,JValaquenta@hotmail.us,1,1,
1014,BGloin4,vIs@ions05,Bryant,Gloin,316-698-1452,BGloin56@everymail.us,1,1,
1015,BFinrod4,vi#sIons63,Betty,Finrod,276-119-4050,,1,0,
1016,JHurin323,end@Ing18,Janet,Hurin,,JHurin@mailbox.com,0,1,
1017,SMelkor2,libr%aRy58,Stephanie,Melkor,212-103-9691,SMelkor18@gmail.biz,0,1,
1018,AImrahil634,alWa(ys65,Aaron,Imrahil,302-269-0606,,0,0,
1019,CBaggins56,wIcket$62,Cheryl,Baggins,228-664-5796,CBaggins@bizmail.com,0,0,
1020,CGothmog180,enTer^81,Crystal,Gothmog,217-277-5922,CGothmog89@mail2u.net,1,0,
1021,NDwalin7,susPense#55,Nathan,Dwalin,229-433-0039,NDwalin77@bizmail.org,0,1,
1022,JAmrod5,isLan)d83,Jaime,Amrod,229-242-0702,JAmrod65@hotmail.biz,0,0,
1023,AElrond244,dreamS*17,Alyssa,Elrond,,AElrond5@gmail.com,0,0,
1024,MThe Brown821,s(Ecretly54,Matthew,The Brown,319-470-6461,,0,1,
1025,LTheoden17,libr^arY10,Lilly,Theoden,228-673-3716,,1,1,
1026,SFelagund686,tryIn%g32,Savannah,Felagund,,SFelagund17@mailbox.net,0,1,
1027,QArwen8,cOmput^er57,Quinn,Arwen,219-246-2059,Quinn.Arwen90@gmail.biz,0,0,
1028,JMaedhros205,drea^mS53,Jesse,Maedhros,339-126-8431,JMaedhros63@somemail.org,0,0,
1029,JFeanor14,vision!S94,Joshua,Feanor,319-247-0978,,1,1,
1030,PSulimo6,secRetly!02,Patricia,Sulimo,603-292-3965,PSulimo57@gmail.com,1,0,
1031,BAldarion42,in*teRest40,Benjamin,Aldarion,479-020-5019,Benjamin.Aldarion15@bizmail.biz,1,1,
1032,JElentari53,vis!Ions35,Jade,Elentari,240-057-3753,JElentari@everymail.org,0,1,
1033,VGloin605,piquE)86,Victoria,Gloin,701-163-6732,VGloin30@mailbox.biz,1,0,
1034,LErkenbrand67,compuTe^r34,Liv,Erkenbrand,505-242-0616,,1,0,
1035,STheoden91,l%ibRary06,Scott,Theoden,,STheoden8@gmail.org,1,1,
1036,RBaggins642,l#ighT73,Robert,Baggins,228-678-5770,RBaggins28@bizmail.org,1,0,
1037,ARadagast6,libraR)y69,April,Radagast,225-567-2558,,1,1,
1038,AHamfast90,visI(ons28,Annabelle,Hamfast,,Annabelle.Hamfast@somemail.net,0,1,
1039,CLurtz32,captA%in46,Cheryl,Lurtz,208-663-1807,CLurtz6@everymail.us,1,1,
1040,VTreebeard1,sEcr@etly55,Valerie,Treebeard,262-124-0908,VTreebeard42@everymail.biz,0,0,
1041,JUngoliant10,Int^erest95,Joy,Ungoliant,,JUngoliant29@mail2u.us,1,0,
1042,EMorgoth429,buiLd#40,Erika,Morgoth,458-686-1880,EMorgoth45@bizmail.com,1,1,
1043,NValaquenta273,th@roUgh46,Nancy,Valaquenta,,,1,1,
1044,LFili676,l$Ight86,Lilly,Fili,210-629-0143,LFili@bizmail.org,1,1,
1045,MPollando749,piquE#88,Marilyn,Pollando,505-563-1909,MPollando92@mail2u.com,1,0,
1046,CKementari90,Sec%retly41,Cassandra,Kementari,218-749-5617,,1,0,
1047,PCurufin5,en^dinG21,Patrick,Curufin,,PCurufin99@somemail.us,0,0,
1048,MElendil153,visiO%ns50,Monica,Elendil,505-635-1914,MElendil57@mailbox.org,1,0,
1049,SHurin1,alwA$ys33,Sarah,Hurin,907-976-5462,SHurin29@gmail.us,0,1,
1050,TElrond9,reSc$ue26,Tiffany,Elrond,218-977-9853,,0,0,
1051,CGandalf68,librarY*13,Clarissa,Gandalf,240-453-6455,CGandalf74@gmail.net,0,0,
1052,KUlmo575,vi)sioNs75,Karen,Ulmo,802-568-6155,KUlmo@bizmail.net,1,1,
1053,BElrohir427,li*braRy90,Brittany,Elrohir,228-281-2900,,0,1,
1054,HFeanor39,shoU@ld54,Henry,Feanor,,,0,0,
1055,RDamrod45,monsTer$02,Rose,Damrod,240-129-6694,RDamrod56@everymail.org,0,1,
1056,JFinwe185,asse)Rt98,Jerry,Finwe,,,0,1,
1057,KTreebeard335,sPee(d18,Kimberly,Treebeard,307-517-4149,,0,0,
1058,RBifur85,ca@ptAin04,Ryan,Bifur,217-474-0757,RBifur@yahoo.org,0,1,
1059,SWormtongue4,windO#w81,Sasha,Wormtongue,276-887-1143,SWormtongue@somemail.net,0,0,
1060,JMiriel15,intereS#t50,Jacqueline,Miriel,262-558-8222,,0,1,
1061,IDeagol75,dReams#32,Ivy,Deagol,859-843-2130,Ivy.Deagol22@bizmail.us,0,0,
1062,MPollando2,badl$Y77,Megan,Pollando,802-153-3323,Megan.Pollando21@somemail.co.uk,1,1,
1063,GIdril48,Computer)74,Gabriel,Idril,401-196-7011,GIdril20@gmail.us,0,1,
1064,AMiriel553,iSla*nd06,Anthony,Miriel,907-758-1203,,1,0,
1065,JSauruman36,visi%Ons86,Jamie,Sauruman,702-135-3912,JSauruman1@gmail.us,1,0,
1066,LArwen739,secRe)tly63,Lawrence,Arwen,,,0,1,
1067,MBofur2,cOmpute%r01,Megan,Bofur,803-162-3635,Megan.Bofur@mail2u.biz,0,1,
1068,KMiriel86,interEs@t61,Katherine,Miriel,240-690-3258,Katherine.Miriel62@mail2u.net,1,0,
1069,IDamrod12,un)tIl56,Isaiah,Damrod,,IDamrod32@everymail.com,0,0,
1070,HAragorn5,shou!lD69,Hanna,Aragorn,385-045-1363,HAragorn@everymail.com,0,1,
1071,AGloin8,compuTe)r02,Averie,Gloin,,AGloin27@mail2u.com,0,1,
1072,SEowyn68,deM%anded80,Samantha,Eowyn,276-351-5866,SEowyn42@bizmail.com,0,0,
1073,JFinarfin204,asKe#d80,Jason,Finarfin,252-940-2686,JFinarfin47@hotmail.org,0,0,
1074,EHamfast37,wroNg%12,Edward,Hamfast,,,1,1,
1075,MNienna2,tryi*Ng83,Marie,Nienna,406-178-9820,,0,0,
1076,MCotton140,ask)eD30,Michelle,Cotton,859-443-2290,MCotton@yahoo.us,0,0,
1077,EDwalin5,suS(pense99,Emma,Dwalin,,EDwalin@gmail.biz,0,1,
1078,JGimli65,dema@nDed50,Jaime,Gimli,206-651-7791,JGimli84@somemail.com,1,1,
1079,EBregolas69,se)creTly08,Eileen,Bregolas,859-603-3708,EBregolas@somemail.us,1,1,
1080,GAngrod0,secr!eTly70,George,Angrod,212-145-5709,,1,1,
1081,KHamfast38,Windo^w88,Kate,Hamfast,217-487-7007,KHamfast@mail2u.biz,0,1,
1082,EDamrod9,Comput^er32,Ellie,Damrod,,Ellie.Damrod@somemail.com,0,1,
1083,ECirdan6,aSse^rt26,Eileen,Cirdan,603-475-0871,ECirdan27@bizmail.us,1,1,
1084,ACurufin825,siDe$kick34,Alexis,Curufin,201-798-3748,Alexis.Curufin47@yahoo.org,0,1,
1085,EGandalf303,captai!N40,Ellie,Gandalf,505-016-6314,Ellie.Gandalf11@mailbox.co.uk,1,1,
1086,TGildor219,secretL^y31,Tiffany,Gildor,,TGildor@everymail.com,0,1,
1087,CFili4,lIght@61,Charles,Fili,219-150-0427,CFili5@gmail.com,0,1,
1088,JManwe6,secretLy*68,Justin,Manwe,304-806-7107,JManwe75@mail2u.us,1,0,
1089,JDamrod675,inTerest*65,Jessie,Damrod,339-415-7700,JDamrod92@mailbox.com,0,0,
1090,NImrahil5,wiCke*t52,Nicholas,Imrahil,217-175-0880,NImrahil18@mail2u.org,1,0,
1091,KCelebrimbor67,Visio^ns03,Kevin,Celebrimbor,209-036-5707,Kevin.Celebrimbor79@bizmail.com,1,0,
1092,KMorgoth3,inte@rEst22,Katie,Morgoth,385-655-3330,Katie.Morgoth99@bizmail.co.uk,1,1,
1093,OBaggins545,resC$ue32,Olivia,Baggins,401-700-9654,,1,1,
1094,CBombadil840,A*sked44,Clarissa,Bombadil,231-455-1496,Clarissa.Bombadil87@everymail.biz,0,0,
1095,NPalantir69,wiC*ket25,Nicole,Palantir,,NPalantir27@hotmail.biz,0,1,
1096,DQuickbeam4,sh#ouLd54,Dianna,Quickbeam,458-899-4294,DQuickbeam16@hotmail.org,0,1,
1097,MValaquenta766,intEres%t94,Melinda,Valaquenta,401-423-6606,MValaquenta@mail2u.net,0,0,
1098,KFinwe7,wiNdow@77,Kylie,Finwe,302-163-8049,KFinwe82@mailbox.com,0,1,
1099,KElendil583,uNt@il89,Kai,Elendil,207-423-0547,,0,1,
1100,HFinrod59,s$hoUld41,Harold,Finrod,,HFinrod17@bizmail.biz,0,1,
1101,KTelchar8,p^iQue50,Kathleen,Telchar,208-464-4672,KTelchar48@bizmail.us,1,0,
1102,LEarendil87,windOw^43,Lydia,Earendil,702-771-6684,Lydia.Earendil@mailbox.us,1,1,
1103,QArwen929,Badly$47,Quinn,Arwen,,QArwen63@somemail.us,1,1,
1104,DMithrandir7,E@nding23,Dennis,Mithrandir,207-128-2785,DMithrandir15@mail2u.org,0,1,
1105,CBracegirdle14,se(cRetly43,Cheryl,Bracegirdle,479-295-5667,CBracegirdle5@mail2u.com,0,1,
1106,KAngrod9,abouT!76,Katie,Angrod,207-833-4208,,0,1,
1107,AErkenbrand639,Wo*rld40,Alexander,Erkenbrand,276-217-4115,AErkenbrand80@hotmail.com,0,1,
1108,LElrohir586,Ca%ptain09,Laura,Elrohir,219-443-3375,LElrohir@gmail.com,1,1,
1109,VNimloth51,aBou)t09,Virginia,Nimloth,218-956-0020,,1,1,
1110,DGoldberry38,li!brarY71,Dennis,Goldberry,276-909-3555,,0,1,
1111,RDeagol88,Lig*ht18,Ruth,Deagol,,RDeagol@gmail.biz,0,0,
1112,DCurufin26,Move#d19,Donald,Curufin,605-963-9630,DCurufin97@everymail.net,0,0,
1113,JButterbur35,Computer@87,Joe,Butterbur,702-942-4424,,0,0,
1114,JAlatar60,tR*ying20,Janice,Alatar,218-502-2043,JAlatar99@yahoo.biz,0,0,
1115,KFinarfin73,visiOns^94,Kylie,Finarfin,,KFinarfin68@gmail.net,1,0,
1116,HKili6,m%onstEr00,Helena,Kili,,HKili36@gmail.org,0,1,
1117,BMaeglin1,w$rOng83,Benjamin,Maeglin,307-068-6000,Benjamin.Maeglin28@bizmail.us,0,1,
1118,JIngwe24,secRet*ly12,Juliet,Ingwe,314-510-0169,JIngwe@somemail.net,0,1,
1119,VMiriel3,whiLe)26,Victoria,Miriel,302-873-8860,VMiriel66@yahoo.co.uk,0,0,
1120,LThingol3,m!Onster69,Lawrence,Thingol,240-249-0323,LThingol95@somemail.com,0,0,
1121,AButterbur6,p*Robably82,Angie,Butterbur,,AButterbur@hotmail.net,0,1,
1122,JMandos932,dreAms@26,Jenny,Mandos,203-129-3989,,1,0,
1123,JElfhelm8,asseR)t30,Judy,Elfhelm,,JElfhelm59@mail2u.co.uk,1,1,
1124,HNimloth6,trYin!g00,Hanna,Nimloth,212-670-3685,HNimloth50@mail2u.co.uk,0,0,
1125,SRadagast11,sid)Ekick97,Sean,Radagast,505-879-6004,SRadagast@hotmail.biz,0,1,
1126,TGoldberry222,lIbra#ry72,Tiffany,Goldberry,513-255-8387,TGoldberry@gmail.org,1,0,
1127,WGollum404,thro%ugH29,Willie,Gollum,203-070-5931,WGollum@yahoo.com,0,0,
1128,DGaladriel5,lib!rAry95,Denise,Galadriel,203-336-5821,,0,1,
1129,NEowyn7,r%abbIt01,Nadine,Eowyn,,NEowyn3@everymail.com,0,0,
1130,ETreebeard71,rab#Bit73,Edward,Treebeard,701-468-3702,,1,1,
1131,GNazgul6,vi#sionS15,Gabriel,Nazgul,225-985-6955,GNazgul49@mailbox.net,0,1,
1132,JSharku88,Spe(ed28,Jessica,Sharku,,,1,1,
1133,SManwe08,m%Oved57,Sara,Manwe,405-910-6802,SManwe1@mail2u.us,1,1,
1134,DElentari478,Ligh^t05,Delilah,Elentari,702-239-5624,DElentari@mail2u.com,0,1,
1135,AFinrod97,ass#Ert21,Andrew,Finrod,208-314-6697,AFinrod62@yahoo.net,1,0,
1136,AShagrat852,winDow)39,Arthur,Shagrat,401-454-1057,,1,0,
1137,MElladan20,Wh^ile55,Michaela,Elladan,,Michaela.Elladan13@hotmail.us,1,1,
1138,RArwen8,crA@sh63,Rebecca,Arwen,,,0,1,
1139,KSackville262,sEcretl)y81,Kenneth,Sackville,314-281-5304,Kenneth.Sackville@everymail.us,0,0,
1140,NMaggot5,rab*bIt82,Niki,Maggot,307-024-6202,NMaggot75@yahoo.net,0,1,
1141,AAragorn5,Wicket%14,Annabella,Aragorn,302-269-2812,AAragorn30@mail2u.us,0,0,
1142,CNimrodel53,tr$Ying78,Clarissa,Nimrodel,,,0,1,
1143,CElros35,bUild!69,Chelsea,Elros,605-060-6161,CElros71@somemail.us,0,1,
1144,JLurtz3,asser@T93,Jewel,Lurtz,252-942-2353,JLurtz11@hotmail.org,0,0,
1145,RErkenbrand929,libR(ary01,Russell,Erkenbrand,859-086-2252,RErkenbrand67@bizmail.biz,0,0,
1146,AManwe69,Library%85,Albert,Manwe,307-330-4054,,1,0,
1147,MElladan922,badl)Y58,Madison,Elladan,603-363-6454,MElladan64@mail2u.biz,0,1,
1148,WFelagund33,piqu#E46,William,Felagund,702-155-2497,,1,0,
1149,KKili749,secrEt*ly90,Kate,Kili,702-471-5580,KKili43@somemail.biz,0,1,
1150,GPharazon93,comp%utEr44,Gary,Pharazon,228-232-0023,GPharazon25@gmail.co.uk,1,1,
1151,MGollum142,cOm)puter49,Matthew,Gollum,,MGollum12@somemail.biz,1,0,
1152,SAlcarin9,as%serT55,Sean,Alcarin,,SAlcarin69@yahoo.org,1,0,
1153,TErestor772,Abou(t00,Tina,Erestor,458-100-6579,TErestor@gmail.com,0,1,
1154,EOrome39,visIons#47,Erik,Orome,859-492-2639,EOrome@mailbox.net,0,1,
1155,SImrahil3,islaNd(04,Sarah,Imrahil,339-289-7755,SImrahil25@everymail.com,0,1,
1156,AAlcarin5,lighT#01,Alexandra,Alcarin,210-753-4261,AAlcarin@gmail.co.uk,0,0,
1157,JThranduil5,libraR%y12,Joy,Thranduil,,Joy.Thranduil60@mailbox.com,0,1,
1158,RGimli704,com^puteR92,Richard,Gimli,,RGimli71@gmail.com,1,0,
1159,TMaedhros2,wIcket*05,Terry,Maedhros,304-383-3970,TMaedhros30@yahoo.net,0,1,
1160,EElros403,iSla*nd77,Ethan,Elros,701-661-6935,,0,0,
1161,GEowyn79,libra)Ry26,Gabriella,Eowyn,206-502-2580,GEowyn@yahoo.us,0,0,
1162,KOakenshield2,asse^Rt49,Katherine,Oakenshield,,KOakenshield95@everymail.biz,1,1,
1163,JCotton8,cOmpute!r62,Juliet,Cotton,406-242-7077,JCotton@mailbox.net,1,0,
1164,KAnarion66,wOrl#d82,Karen,Anarion,314-421-5504,KAnarion73@hotmail.us,1,0,
1165,AMiriel751,s$hephErd92,Adam,Miriel,210-069-7196,AMiriel@hotmail.co.uk,1,0,
1166,AFinrod309,ca$ptaIn62,Alice,Finrod,907-845-7555,AFinrod@mailbox.us,0,1,
1167,WNori597,secretLy)24,Wayne,Nori,,WNori18@yahoo.com,0,1,
1168,MAldarion22,co^mpuTer08,Marishka,Aldarion,,MAldarion49@somemail.org,0,0,
1169,MFerny9,she@phErd95,Melody,Ferny,,Melody.Ferny79@yahoo.co.uk,1,1,
1170,LIlluvatar375,vi*Sions15,Lilly,Illuvatar,229-392-4933,LIlluvatar48@bizmail.us,0,1,
1171,RElendil536,Enter^09,Rebecca,Elendil,205-198-5744,RElendil76@gmail.biz,1,0,
1172,RKili46,woR%ld81,Russell,Kili,479-757-9901,RKili49@everymail.com,1,1,
1173,LNimrodel475,tr*yIng67,Lori,Nimrodel,203-824-4214,Lori.Nimrodel96@somemail.com,1,0,
1174,EMiriel12,thr!Ough57,Eileen,Miriel,303-940-9562,,1,0,
1175,KThingol28,li^bRary96,Kenneth,Thingol,480-265-8692,Kenneth.Thingol40@gmail.co.uk,0,0,
1176,MUngoliant00,asseRt#56,Marishka,Ungoliant,,,0,0,
1177,DTreebeard18,Plan(e18,Daniella,Treebeard,339-578-5564,DTreebeard28@hotmail.net,1,1,
1178,MCurufin9,thRow^57,Monica,Curufin,605-779-9931,,0,1,
1179,TPalantir080,Visions!86,Theodore,Palantir,,,0,1,
1180,BProudfoot7,seC@retly56,Beverly,Proudfoot,228-841-2325,BProudfoot45@yahoo.biz,1,0,
1181,TErestor222,libra*Ry24,Timothy,Erestor,808-291-1783,Timothy.Erestor9@bizmail.biz,0,0,
1182,CLuthien267,windO%w59,Cassandra,Luthien,,CLuthien79@everymail.com,0,1,
1183,MSauron53,sh$Ould42,Mason,Sauron,252-537-2197,MSauron27@mailbox.com,0,1,
1184,EIdril370,Wi$cket88,Elizabeth,Idril,,EIdril@bizmail.com,0,1,
1185,HKing8,ligh^T49,Harold,King,385-670-8189,HKing20@gmail.com,0,0,
1186,NManwe401,pIque(87,Nathan,Manwe,316-923-1453,,1,0,
1187,SGloin491,whiTe!22,Shelby,Gloin,276-871-1974,SGloin94@mailbox.com,1,1,
1188,RYavanna255,co#Mputer55,Raven,Yavanna,209-327-9274,,0,0,
1189,HMelkor27,cAv$es27,Helen,Melkor,239-809-9585,HMelkor99@everymail.co.uk,0,0,
1190,JAnarion52,waiTe(d29,Jordan,Anarion,479-892-7703,Jordan.Anarion19@everymail.biz,0,0,
1191,MHamfast77,Islan!d39,Matthew,Hamfast,603-683-4630,MHamfast70@hotmail.us,1,1,
1192,NEru161,wOrl$d91,Nicholas,Eru,239-547-5649,NEru61@somemail.biz,1,1,
1193,GGollum6,tryi(Ng71,Grace,Gollum,276-002-2951,GGollum3@hotmail.org,0,0,
1194,ABregolas2,Lig@ht06,Anna,Bregolas,,ABregolas49@bizmail.com,1,1,
1195,KElrohir8,vIsio$ns10,Kayla,Elrohir,,KElrohir71@gmail.org,1,0,
1196,JDurin9,Whi$le26,Joan,Durin,,JDurin80@somemail.biz,0,1,
1197,BFinarfin0,Monst$er06,Beverly,Finarfin,,BFinarfin@mailbox.com,0,1,
1198,WIlluvatar249,secRet(ly93,William,Illuvatar,228-047-3605,WIlluvatar85@everymail.com,1,0,
